Ref,Name,Category,Address,Days,Hours,Number of Reviews,Rating,Excellent,Very Good,Average,Poor,Terrible,Certified,Latitude,Longitude
/Attraction_Review-g303631-d2350062-Reviews-Feira_do_Bixiga-Sao_Paulo_State_of_Sao_Paulo.html,Feira do Bixiga,Feiras e mercados de pulgas,"Praca Dom Orione s/n | Bela Vista, São Paulo, Estado de São Paulo 01325-020, Brasil",,,159.0,"4,0",29%,40%,25%,4%,2%,False,-23.56291,-46.64579
/Attraction_Review-g303631-d2350266-Reviews-Museu_de_Arte_Brasileira_FAAP-Sao_Paulo_State_of_Sao_Paulo.html,Museu de Arte Brasileira - FAAP,Museus especializados,"Rua Alagoas 903 | Faculdade de Direito da Fundação Armando Alvares Penteado, São Paulo, Estado de São Paulo 01242-902, Brasil",,,163.0,"4,5",58%,34%,7%,0%,1%,False,0.0,0.0
/Attraction_Review-g303631-d2350327-Reviews-Japanese_Pavilion-Sao_Paulo_State_of_Sao_Paulo.html,Pavilhão Japonês,Obras arquitetônicas,"Portões 3 e 10 – Av. Pedro Álvares Cabral - Pq do Ibirapuera | Moema, São Paulo, Estado de São Paulo 04094-050, Brasil",,,96.0,"4,0",32%,46%,15%,5%,2%,False,0.0,0.0
/Attraction_Review-g303631-d6484378-Reviews-Paroquia_Imaculada_Conceicao-Sao_Paulo_State_of_Sao_Paulo.html,Paróquia Imaculada Conceição,Pontos de interesse,"Avenida Brigadeiro Luis Antonio 2071, São Paulo, Estado de São Paulo 01317-002, Brasil",,,28.0,"4,5",55%,35%,10%,0%,0%,False,-23.56619,-46.64793
/Attraction_Review-g303631-d6934987-Reviews-Passeio_de_Maria_Fumaca_Trem_dos_Imigrantes-Sao_Paulo_State_of_Sao_Paulo.html,Passeio de Maria-Fumaça -Trem dos Imigrantes,Pontos de interesse,"Rua Visconde de Paranaíba, 1253 | ABPF Regional São Paulo, São Paulo, Estado de São Paulo 03164-300, Brasil",,,77.0,"4,0",36%,40%,12%,6%,6%,False,0.0,0.0
/Attraction_Review-g303631-d4004207-Reviews-Teatro_Procopio_Ferreira-Sao_Paulo_State_of_Sao_Paulo.html,Teatro Procópio Ferreira,Teatros,"Rua Augusta, 2823 | Cerqueira Cesar, São Paulo, Estado de São Paulo 01413-100, Brasil",Seg - Sex,14:00 - 19:00,304.0,"3,5",17%,42%,31%,8%,2%,False,-23.56532,-46.66763
/Attraction_Review-g303631-d2350291-Reviews-Palacio_dos_Bandeirantes-Sao_Paulo_State_of_Sao_Paulo.html,Palácio dos Bandeirantes,Prédios públicos,"Av. Morumbi, 4500, Portão 2 | Morumbi, São Paulo, Estado de São Paulo 05650-905, Brasil",,,108.0,"4,0",27%,53%,17%,1%,2%,False,-23.5956,-46.70801
/Attraction_Review-g303631-d12855443-Reviews-PRO_MAGNO_Centro_de_Eventos-Sao_Paulo_State_of_Sao_Paulo.html,PRO MAGNO Centro de Eventos,,"avenida professora ida kolb | Jardim das Laranjeiras, São Paulo, Estado de São Paulo 02518-000, Brasil",Seg - Sex,08:00 - 18:00,21.0,"4,0",28%,49%,23%,0%,0%,False,0.0,0.0
/Attraction_Review-g303631-d4377511-Reviews-Museu_de_Policia_Militar_de_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html,Museu da Polícia Militar,Museus especializados,"Rua Jorge Miranda 308 | Luz, São Paulo, Estado de São Paulo 01106-000, Brasil",Ter - Dom,09:00 - 17:00,22.0,"4,5",60%,18%,18%,4%,0%,False,-23.53202,-46.6287
/Attraction_Review-g303631-d2350329-Reviews-Ponte_Estaiada_Octavio_Frias_de_Oliveira-Sao_Paulo_State_of_Sao_Paulo.html,Ponte Estaiada Octavio Frias de Oliveira,Obras arquitetônicas,"Marginal Pinheiros, Entre As Pontes do Morumbi e Eng. Ari Torres | Brooklin, São Paulo, Estado de São Paulo, Brasil",,,319.0,"4,0",32%,44%,21%,2%,1%,False,0.0,0.0
/Attraction_Review-g303631-d8820208-Reviews-Formula_1_Heineken_Grande_Premio_do_Brasil-Sao_Paulo_State_of_Sao_Paulo.html,Formula 1 Heineken Grande Prêmio do Brasil,Eventos esportivos,"Av. Senador Teotônio Vilela s/n | Interlagos, São Paulo, Estado de São Paulo 04801-010, Brasil",,,23.0,"4,5",66%,34%,0%,0%,0%,False,-23.70129,-46.70139
/Attraction_Review-g303631-d9772850-Reviews-Tunel_da_Rota-Sao_Paulo_State_of_Sao_Paulo.html,Túnel da Rota,Museus militares,"Avenida Tiradentes 440, São Paulo, Estado de São Paulo 01102-000, Brasil",,,13.0,"4,5",63%,23%,7%,7%,0%,False,-23.53196,-46.63209
/Attraction_Review-g303631-d4126791-Reviews-Teatro_Sergio_Cardoso-Sao_Paulo_State_of_Sao_Paulo.html,Teatro Sérgio Cardoso,Teatros,"Rua Rui Barbosa, 153, São Paulo, Estado de São Paulo 01326-010, Brasil",,,158.0,"4,0",35%,54%,10%,0%,1%,False,-23.55676,-46.64534
/Attraction_Review-g303631-d9762620-Reviews-Red_Bull_Station-Sao_Paulo_State_of_Sao_Paulo.html,Red Bull Station,,"Praca da Bandeira 137, São Paulo, Estado de São Paulo 01007-020, Brasil",,,34.0,"4,5",44%,51%,5%,0%,0%,False,-23.5502,-46.63905
/Attraction_Review-g303631-d8273766-Reviews-Viaduto_Do_Cha-Sao_Paulo_State_of_Sao_Paulo.html,Viaduto Do Cha,Pontes,"Viaduto do Cha S/N, São Paulo, Estado de São Paulo 01002-020, Brasil",,,97.0,"4,0",31%,45%,22%,1%,1%,False,-23.54711,-46.63723
/Attraction_Review-g303631-d6839730-Reviews-Largo_do_Arouche-Sao_Paulo_State_of_Sao_Paulo.html,Largo do Arouche,Pontos de interesse,"Largo do Arouche 155, São Paulo, Estado de São Paulo 01219-011, Brasil",,,123.0,"3,5",17%,26%,40%,16%,1%,False,-23.54149,-46.64513
/Attraction_Review-g303631-d13355018-Reviews-Playcenter_Family-Sao_Paulo_State_of_Sao_Paulo.html,Playcenter Family,Parques temáticos,"Avenida Aricanduva 5.555, São Paulo, Estado de São Paulo 03527-000, Brasil",Seg - Sex,11:00 - 22:00,29.0,"3,5",30%,20%,27%,10%,13%,False,-23.54815,-46.5252
/Attraction_Review-g303631-d4010890-Reviews-Mercado_Municipal_de_Santo_Amaro-Sao_Paulo_State_of_Sao_Paulo.html,Mercado Municipal de Santo Amaro,Feiras livres,"Rua Padre Jose de Anchieta, 953 | Alto da Boa Vista, São Paulo, Estado de São Paulo 04742-001, Brasil",Seg - Sáb,08:00 - 19:00,120.0,"4,0",31%,53%,15%,1%,0%,False,0.0,0.0
/Attraction_Review-g303631-d9791600-Reviews-Clube_Circulo_Militar-Sao_Paulo_State_of_Sao_Paulo.html,Clube Círculo Militar,Complexos esportivos,"Rua Abilio Soares 1589, São Paulo, Estado de São Paulo 04005-005, Brasil",,,23.0,"4,5",62%,34%,4%,0%,0%,False,-23.58029,-46.65601
/Attraction_Review-g303631-d12229741-Reviews-Centro_Historico-Sao_Paulo_State_of_Sao_Paulo.html,Centro Histórico,Pontos de interesse,"Praça da Sé | Centro, São Paulo, Estado de São Paulo 01001-001, Brasil",Dom - Sáb,00:00 - 23:59,14.0,"4,5",72%,7%,14%,7%,0%,False,-23.55083,-46.63391
/Attraction_Review-g303631-d4035315-Reviews-Gazeta_Theatre-Sao_Paulo_State_of_Sao_Paulo.html,Teatro Gazeta,Teatros,"Avenida Paulista 900, São Paulo, Estado de São Paulo 01310-100, Brasil",Ter,14:00 - 20:00,308.0,"4,0",24%,46%,28%,1%,1%,False,-23.56546,-46.65136
/Attraction_Review-g303631-d8381205-Reviews-Centro_Esportivo_Recreativo_e_Educativo_do_Trabalhador_CERET-Sao_Paulo_State_of_S.html,"Centro Esportivo, Recreativo e Educativo do Trabalhador - CERET",Complexos esportivos,"Rua Canuto Abreu | Vila Formosa, São Paulo, Estado de São Paulo 03336-060, Brasil",,,195.0,"4,5",51%,43%,4%,1%,1%,False,-23.55583,-46.55989
/Attraction_Review-g303631-d2350008-Reviews-Matarazzo_Building_City_Hall_Of_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html,Edifício Matarazzo - Palácio Do Anhangabaú,Obras arquitetônicas,"Viaduto do Chá, 15 | Anhangabaú, São Paulo, Estado de São Paulo 01002-020, Brasil",,,86.0,"4,5",45%,44%,9%,1%,1%,False,-23.54711,-46.63723
/Attraction_Review-g303631-d3952400-Reviews-Parque_Cidade_de_Toronto-Sao_Paulo_State_of_Sao_Paulo.html,Parque Cidade de Toronto,Parques,"Avenida Cardeal Motta 84, São Paulo, Estado de São Paulo 05101-210, Brasil",,,124.0,"4,0",29%,42%,25%,4%,0%,False,-22.73242,-45.09456
/Attraction_Review-g303631-d4127630-Reviews-Citibank_Hall_Theater-Sao_Paulo_State_of_Sao_Paulo.html,Teatro Citibank Hall,Teatros,"Avenida Jamaris 213, São Paulo, Estado de São Paulo 04078-000, Brasil",Seg - Sáb,09:00 - 21:00,170.0,"4,0",37%,48%,12%,2%,1%,False,-23.60521,-46.66109
/Attraction_Review-g303631-d4006970-Reviews-Igreja_Sao_Luis_Gonzaga-Sao_Paulo_State_of_Sao_Paulo.html,Igreja São Luis Gonzaga,Igrejas e catedrais,"Av. Paulista, 2378 | Cerqueira César, São Paulo, Estado de São Paulo 01310-300, Brasil",,,111.0,"4,5",54%,38%,7%,1%,0%,False,-23.55656,-46.6617
/Attraction_Review-g303631-d4783152-Reviews-Praca_Vinicius_de_Moraes-Sao_Paulo_State_of_Sao_Paulo.html,Praça Vinícius de Moraes,Pontos de interesse,"Avenida Giovanni Gronchi 3501, São Paulo, Estado de São Paulo 05651-900, Brasil",,,63.0,"4,5",49%,44%,7%,0%,0%,False,-23.61219,-46.72881
/Attraction_Review-g303631-d7620183-Reviews-Praca_das_Artes-Sao_Paulo_State_of_Sao_Paulo.html,Praça das Artes,Prédios públicos,"Avenida Sao Joao 281, São Paulo, Estado de São Paulo 01035-000, Brasil",,,120.0,"4,5",45%,40%,14%,1%,0%,False,-23.50838,-46.51458
/Attraction_Review-g303631-d11017639-Reviews-Shopping_Vautier-Sao_Paulo_State_of_Sao_Paulo.html,Shopping Vautier,Shopping centers,"Avenida Vautier, 248 | Brás, São Paulo, Estado de São Paulo 03032-000, Brasil",,,24.0,"4,0",33%,47%,8%,4%,8%,False,-23.53502,-46.6224
/Attraction_Review-g303631-d8037996-Reviews-Galeria_Page-Sao_Paulo_State_of_Sao_Paulo.html,Galeria Pagé,Lojas outlet,"Rua Barao de Duprat 315, São Paulo, Estado de São Paulo 01023-001, Brasil",,,102.0,"3,5",17%,41%,31%,10%,1%,False,-23.5413,-46.63088
/Attraction_Review-g303631-d9875202-Reviews-Igreja_Chagas_do_Serafico_Pai_Francisco-Sao_Paulo_State_of_Sao_Paulo.html,Igreja Chagas do Seráfico Pai Francisco,Locais históricos,"Largo Sao Francisco 173, São Paulo, Estado de São Paulo 01005-010, Brasil",,,352.0,"4,5",60%,31%,7%,1%,1%,True,-23.54951,-46.63715
/Attraction_Review-g303631-d10223906-Reviews-Centro_de_Esportes_Radicais-Sao_Paulo_State_of_Sao_Paulo.html,Centro de Esportes Radicais,Parques,"Av. Pres. Castelo Branco, 5700, São Paulo, Estado de São Paulo 01142-300, Brasil",,,34.0,"4,5",48%,47%,5%,0%,0%,False,-23.5175,-46.63962
/Attraction_Review-g303631-d2350004-Reviews-Caixa_Cultural-Sao_Paulo_State_of_Sao_Paulo.html,Caixa Cultural,Museus especializados,"Praça da Sé, 111, São Paulo, Estado de São Paulo 01001-000, Brasil",Ter - Dom,09:00 - 21:00,177.0,"4,5",41%,46%,12%,1%,0%,True,-23.55083,-46.63391
/Attraction_Review-g303631-d9465673-Reviews-Parque_da_Aclimacao-Sao_Paulo_State_of_Sao_Paulo.html,Parque da Aclimação,Parques,"Rua Muniz de Souza, 1119, São Paulo, Estado de São Paulo 01534-001, Brasil",,,64.0,"4,5",54%,43%,3%,0%,0%,False,-23.64293,-46.65056
/Attraction_Review-g303631-d10304568-Reviews-Planetario_do_Carmo-Sao_Paulo_State_of_Sao_Paulo.html,Planetário do Carmo,Observatórios e planetários,"Rua John Speers 137 | Jardim Helian, São Paulo, Estado de São Paulo 08265-040, Brasil",,,25.0,"4,5",80%,16%,0%,0%,4%,False,-23.57681,-46.45805
/Attraction_Review-g303631-d6620792-Reviews-Capela_Santa_Cruz_Almas_Dos_Enforcados-Sao_Paulo_State_of_Sao_Paulo.html,Capela Santa Cruz Almas Dos Enforcados,Pontos de interesse,"Praça da Liberdade,  238, São Paulo, Estado de São Paulo 01503-010, Brasil",Seg - Sex,07:00 - 19:45,40.0,"4,0",32%,46%,17%,5%,0%,False,-23.55548,-46.63541
/Attraction_Review-g303631-d4126650-Reviews-Shopping_Plaza_Sul-Sao_Paulo_State_of_Sao_Paulo.html,Shopping Plaza Sul,Shopping centers,"Praca Leonor Kaupa 100 | Jardim da Saúde, São Paulo, Estado de São Paulo 04151-900, Brasil",Dom,12:00 - 22:00,172.0,"3,5",12%,37%,44%,4%,3%,False,-23.62078,-46.62745
/Attraction_Review-g303631-d8866345-Reviews-Brascan_Open_Mall-Sao_Paulo_State_of_Sao_Paulo.html,Brascan Open Mall,Shopping centers,"Rua Joaquim Floriano, 466, São Paulo, Estado de São Paulo 04534-002, Brasil",,,34.0,"4,5",46%,44%,8%,0%,2%,False,-23.58453,-46.67505
/Attraction_Review-g303631-d7277931-Reviews-Mamusca-Sao_Paulo_State_of_Sao_Paulo.html,Mamusca,Centros cívicos,"Rua Joaquim Antunes 778, São Paulo, Estado de São Paulo 05415-001, Brasil",,,28.0,"4,5",58%,32%,7%,0%,3%,False,-23.56202,-46.68313
/Attraction_Review-g303631-d12837452-Reviews-Casa_Natura_Musical-Sao_Paulo_State_of_Sao_Paulo.html,Casa Natura Musical,Teatros,"Rua Artur de Azevedo, 2.134, São Paulo, Estado de São Paulo 05404-000, Brasil",Ter - Sáb,12:00 - 20:00,28.0,"4,0",41%,35%,17%,7%,0%,False,-23.4348,-46.78232
/Attraction_Review-g303631-d3847359-Reviews-D_D_Shopping-Sao_Paulo_State_of_Sao_Paulo.html,D&D Shopping,Shopping centers,"Av. das Nações Unidas, 12.555, São Paulo, Estado de São Paulo 04578-000, Brasil",Dom,14:00 - 19:00,123.0,"4,0",18%,59%,18%,4%,1%,False,-23.60233,-46.69544
/Attraction_Review-g303631-d2349964-Reviews-Modernist_House-Sao_Paulo_State_of_Sao_Paulo.html,Casa Modernista,Obras arquitetônicas,"Rua Santa Cruz, 325 | Vila Mariana, São Paulo, Estado de São Paulo 04121-000, Brasil",,,81.0,"3,5",15%,42%,30%,9%,4%,False,-23.5972,-46.62993
/Attraction_Review-g303631-d7603232-Reviews-Avenida_Europa-Sao_Paulo_State_of_Sao_Paulo.html,Avenida Europa,Pontos de interesse,"São Paulo, Estado de São Paulo 01449-000, Brasil",,,26.0,"4,5",34%,59%,7%,0%,0%,False,-23.20497,-47.30416
/Attraction_Review-g303631-d4740720-Reviews-Igreja_de_Santa_Ifigenia-Sao_Paulo_State_of_Sao_Paulo.html,Igreja de Santa Ifigênia,Locais religiosos e sagrados,"Rua Santa Ifigenia 30, São Paulo, Estado de São Paulo 01207-000, Brasil",,,117.0,"4,0",29%,49%,18%,3%,1%,False,-23.54116,-46.63711
/Attraction_Review-g303631-d6619183-Reviews-Bixiga_District-Sao_Paulo_State_of_Sao_Paulo.html,Bixiga District,Pontos de interesse,"Rua Martiniano de Carvalho 267 301, São Paulo, Estado de São Paulo 01321-001, Brasil",,,43.0,"4,5",41%,46%,11%,2%,0%,False,-23.5612,-46.64144
/Attraction_Review-g303631-d317782-Reviews-Ciccillo_Matarazzo_Pavilion-Sao_Paulo_State_of_Sao_Paulo.html,Pavilhão Ciccillo Matarazzo,Obras arquitetônicas,"Passarela Ciccillo Matarazzo, São Paulo, Estado de São Paulo 04094-010, Brasil",,,152.0,"4,0",43%,40%,13%,3%,1%,False,-23.58935,-46.65191
/Attraction_Review-g303631-d10506357-Reviews-Memorial_da_Imigracao_Judaica-Sao_Paulo_State_of_Sao_Paulo.html,Memorial da Imigração Judaica,Museus especializados,"Rua da Graça 160 Bom Retiro, São Paulo, Estado de São Paulo 01125-000, Brasil",,,13.0,"4,5",55%,38%,7%,0%,0%,False,-23.52977,-46.63862
/Attraction_Review-g303631-d7349076-Reviews-Vale_do_Anhangabau-Sao_Paulo_State_of_Sao_Paulo.html,Vale do Anhangabaú,Pontos de interesse,"Rua Líbero Badaró - Parque Anhangabaú, São Paulo, Estado de São Paulo, Brasil",,,1.504,"3,5",18%,28%,42%,10%,2%,False,-22.87893,-47.19746
/Attraction_Review-g303631-d2519082-Reviews-Leisure_Bike_Lane_of_the_city_of_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html,Ciclofaixa de Sao Paulo,Trilhas para ciclismo,"Parque do Ibirapuera, São Paulo, Estado de São Paulo 04094-000, Brasil",,,199.0,"3,5",41%,28%,12%,5%,14%,False,-23.58894,-46.65341
/Attraction_Review-g303631-d8870227-Reviews-Vivo_Theater-Sao_Paulo_State_of_Sao_Paulo.html,Teatro Vivo,Teatros,"Av. Dr. Chucri Zaidan, 2460, São Paulo, Estado de São Paulo 04711-130, Brasil",,,28.0,"4,0",35%,45%,10%,10%,0%,False,-23.62385,-46.70004
/Attraction_Review-g303631-d1162871-Reviews-Morumbi_District-Sao_Paulo_State_of_Sao_Paulo.html,Bairro do Morumbi,Bairros,"São Paulo, Estado de São Paulo, Brasil",,,165.0,"4,0",26%,42%,19%,10%,3%,False,-23.20497,-47.30416
/Attraction_Review-g303631-d10340625-Reviews-Teatro_Morumbi_Shopping-Sao_Paulo_State_of_Sao_Paulo.html,Teatro Morumbi Shopping,Teatros,"Avenida Roque Petroni Júnior, 1089 | Morumbi Shopping, São Paulo, Estado de São Paulo 04707-900, Brasil",,,22.0,"4,0",36%,47%,13%,4%,0%,False,0.0,0.0
/Attraction_Review-g303631-d2350021-Reviews-Julio_Prestes_Railway_Station-Sao_Paulo_State_of_Sao_Paulo.html,Estação Júlio Prestes,Obras arquitetônicas,"Praça Júlio Prestes, 16 | Santa Cecília, São Paulo, Estado de São Paulo 01218-020, Brasil",,,108.0,"4,0",34%,40%,17%,8%,1%,False,-23.53389,-46.641
/Attraction_Review-g303631-d8448747-Reviews-Avenida_Brigadeiro_Faria_Lima-Sao_Paulo_State_of_Sao_Paulo.html,Avenida Brigadeiro Faria Lima,Pontos de interesse,"São Paulo, Estado de São Paulo, Brasil",,,47.0,"4,0",36%,48%,12%,2%,2%,False,-23.20497,-47.30416
/Attraction_Review-g303631-d9724074-Reviews-Praca_da_Se-Sao_Paulo_State_of_Sao_Paulo.html,Praca da Se,Pontos de interesse,"Praca da Se, São Paulo, Estado de São Paulo, Brasil",,,68.0,"3,5",22%,26%,25%,20%,7%,False,-23.55083,-46.63391
/Attraction_Review-g303631-d12396503-Reviews-Praca_Ayrton_Senna_do_Brasil-Sao_Paulo_State_of_Sao_Paulo.html,Praça Ayrton Senna do Brasil,Pontos de interesse," | Próximo ao Parque Ibirapuera, São Paulo, Estado de São Paulo, Brasil",,,15.0,"4,5",61%,33%,6%,0%,0%,False,-23.63964,-46.62764
/Attraction_Review-g303631-d8132464-Reviews-Companhia_do_Metropolitano_de_Sao_Paulo_Metro-Sao_Paulo_State_of_Sao_Paulo.html,Companhia do Metropolitano de São Paulo - Metrô,Sistemas de transporte de massa,"São Paulo, Estado de São Paulo, Brasil",,,102.0,"4,0",28%,61%,9%,1%,1%,False,-23.20497,-47.30416
/Attraction_Review-g303631-d1229726-Reviews-Ramos_de_Azevedo_Square-Sao_Paulo_State_of_Sao_Paulo.html,Praça Ramos de Azevedo,Bairros,"Praca Ramos de Azevedo, São Paulo, Estado de São Paulo, Brasil",,,107.0,"3,5",19%,30%,40%,9%,2%,False,-23.55683,-46.73439
/Attraction_Review-g303631-d7258156-Reviews-Geraldo_Jose_de_Almeida_Gymnasium-Sao_Paulo_State_of_Sao_Paulo.html,Ginásio Geraldo José de Almeida,Arenas e estádios,"Rua Manuel da Nóbrega, 1361 | Ibirapuera, São Paulo, Estado de São Paulo 04001-084, Brasil",Dom - Sáb,07:00 - 20:00,67.0,"4,0",29%,43%,22%,1%,5%,False,-23.69573,-46.62724
/Attraction_Review-g303631-d4010772-Reviews-Anhembi_Parque-Sao_Paulo_State_of_Sao_Paulo.html,Anhembi Parque,Teatros,"Av. Olavo Fontoura, 1209 | Santana, São Paulo, Estado de São Paulo 02012-021, Brasil",,,260.0,"4,0",32%,46%,20%,1%,1%,False,-23.51508,-46.64175
/Attraction_Review-g303631-d13200236-Reviews-Sesc_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html,Sesc São Paulo,Centros cívicos,"Rua 24 de Maio, 109, São Paulo, Estado de São Paulo 01041-001, Brasil",,,16.0,"4,5",57%,43%,0%,0%,0%,False,-23.66977,-46.51273
/Attraction_Review-g303631-d8790563-Reviews-Unibes_Cultural-Sao_Paulo_State_of_Sao_Paulo.html,Unibes Cultural,,"Rua Oscar Freire, 2500 | Sumaré, São Paulo, Estado de São Paulo 05409-012, Brasil",Seg - Sáb,10:00 - 19:00,42.0,"4,5",51%,30%,19%,0%,0%,False,-23.55111,-46.67848
/Attraction_Review-g303631-d4126667-Reviews-Jump_Mania_Shopping_Aricanduva-Sao_Paulo_State_of_Sao_Paulo.html,Jump Mania Shopping Aricanduva,Shopping centers,"Avenida Aricanduva 5555 | Shopping Aricanduva - Vila Matilde, São Paulo, Estado de São Paulo 03527-900, Brasil",Dom - Sáb,10:00 - 22:00,128.0,"4,0",46%,35%,15%,3%,1%,False,0.0,0.0
/Attraction_Review-g303631-d14971122-Reviews-Antigo_Banco_de_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html,Antigo Banco de São Paulo,Obras arquitetônicas,"Rua XV de Novembro 347 | Praça Antônio Prado, São Paulo, Estado de São Paulo 01013-001, Brasil",Seg - Qui,10:00 - 11:00,8.0,"5,0",88%,12%,0%,0%,0%,False,-23.44426,-46.91588
/Attraction_Review-g303631-d16819515-Reviews-Ginasio_do_Ibirapuera-Sao_Paulo_State_of_Sao_Paulo.html,Ginásio do Ibirapuera,Complexos esportivos,"R. Manuel da Nóbrega, 1361, São Paulo, Estado de São Paulo 04001-140, Brasil",,,19.0,"4,0",33%,31%,31%,0%,5%,False,-23.69573,-46.62724
/Attraction_Review-g303631-d8059897-Reviews-Basilica_de_Nossa_Senhora_da_Penha_Sao_Paulo_SP-Sao_Paulo_State_of_Sao_Paulo.html,Basilica de Nossa Senhora da Penha - Sao Paulo - SP,Obras arquitetônicas,"Rua Santo Afonso 199, São Paulo, Estado de São Paulo 03632-020, Brasil",,,15.0,"4,5",54%,26%,20%,0%,0%,False,-23.52803,-46.54871
/Attraction_Review-g303631-d8528712-Reviews-Paroquia_Nossa_Senhora_da_Saude-Sao_Paulo_State_of_Sao_Paulo.html,Paróquia Nossa Senhora da Saúde,Igrejas e catedrais,"Rua Domingos de Morais 2387, São Paulo, Estado de São Paulo 04035-000, Brasil",,,26.0,"4,5",63%,34%,3%,0%,0%,False,-23.59749,-46.63652
/Attraction_Review-g303631-d4377488-Reviews-Chapel_of_Sao_Miguel_Arcanjo-Sao_Paulo_State_of_Sao_Paulo.html,Capela de São Miguel Arcanjo,Museus especializados,"Praca Padre Aleixo Monteiro Mafra, 10 | São Miguel Paulista, São Paulo, Estado de São Paulo 08011-010, Brasil",Ter - Sex,14:00 - 19:00,24.0,"4,5",59%,29%,8%,4%,0%,False,0.0,0.0
/Attraction_Review-g303631-d12788802-Reviews-Bosque_das_Cerejeiras-Sao_Paulo_State_of_Sao_Paulo.html,Bosque das Cerejeiras,Natureza e vida selvagem,"Avenida Afonso de Sampaio E Sousa 951 | Itaquera, São Paulo, Estado de São Paulo 08275-025, Brasil",,,6.0,"4,5",67%,33%,0%,0%,0%,False,-23.56695,-46.46815
/Attraction_Review-g303631-d4273377-Reviews-Juventus_Football_Club-Sao_Paulo_State_of_Sao_Paulo.html,Clube Atlético Juventus,Centros cívicos,"Rua Comendador Roberto Ugolini, 20 – Mooca, São Paulo, Estado de São Paulo 03125-010, Brasil",,,57.0,"4,0",31%,37%,28%,1%,3%,False,-23.57315,-46.58858
/Attraction_Review-g303631-d8431741-Reviews-Igreja_Santo_Expedito-Sao_Paulo_State_of_Sao_Paulo.html,Igreja Santo Expedito,Igrejas e catedrais,"Rua Jorge Miranda 264, São Paulo, Estado de São Paulo 01106-000, Brasil",,,14.0,"4,0",44%,28%,28%,0%,0%,False,-23.53194,-46.62907
/Attraction_Review-g303631-d11774057-Reviews-Mercado_Municipal_do_Ipiranga-Sao_Paulo_State_of_Sao_Paulo.html,Mercado Municipal do Ipiranga,Feiras livres,"Rua Silva Bueno, 2109 | Ipiranga, São Paulo, Estado de São Paulo 04208-052, Brasil",,,23.0,"4,0",26%,53%,17%,4%,0%,False,-23.59713,-46.60069
/Attraction_Review-g303631-d4068309-Reviews-Ruth_Escobar_Theatre-Sao_Paulo_State_of_Sao_Paulo.html,Teatro Ruth Escobar,Teatros,"Rua dos Ingleses 209 | Bela Vista, São Paulo, Estado de São Paulo 01329-000, Brasil",Dom - Sáb,10:00 - 22:00,168.0,"3,5",10%,29%,43%,14%,4%,False,-23.56044,-46.64696
/Attraction_Review-g303631-d10628344-Reviews-Eparquia_Nossa_Senhora_do_Paraiso-Sao_Paulo_State_of_Sao_Paulo.html,Eparquia Nossa Senhora do Paraiso,Obras arquitetônicas,"Rua do Paraiso 21, São Paulo, Estado de São Paulo 04103-000, Brasil",,,10.0,"4,5",40%,50%,10%,0%,0%,False,-23.57232,-46.64303
/Attraction_Review-g303631-d3326771-Reviews-Cine_Joia-Sao_Paulo_State_of_Sao_Paulo.html,Cine Joia,Teatros,"Praça Carlos Gomes, 82, São Paulo, Estado de São Paulo 01501-040, Brasil",Seg - Sex,10:00 - 14:00,112.0,"4,0",33%,52%,12%,2%,1%,False,-23.5532,-46.63582
/Attraction_Review-g303631-d4127234-Reviews-Tucarena_Theater-Sao_Paulo_State_of_Sao_Paulo.html,Teatro Tucarena,Teatros,"Rua Monte Alegre 1.024, São Paulo, Estado de São Paulo 05014-000, Brasil",,,79.0,"4,5",37%,56%,7%,0%,0%,False,-23.53939,-46.67147
/Attraction_Review-g303631-d4126669-Reviews-Shopping_Interlar_Interlagos-Sao_Paulo_State_of_Sao_Paulo.html,Shopping Interlar Interlagos,Shopping centers,"Avenida Interlagos 2.255 | Interlagos, São Paulo, Estado de São Paulo 04660-000, Brasil",,,132.0,"3,5",26%,37%,28%,4%,5%,False,-23.6528,-46.67957
/Attraction_Review-g303631-d5221201-Reviews-Memorial_Santa_Paulina_e_Capela_Sagrada_Familia-Sao_Paulo_State_of_Sao_Paulo.html,Memorial Santa Paulina e Capela Sagrada Família,Pontos de interesse,"Avenida Nazare 470, São Paulo, Estado de São Paulo 04262-000, Brasil",,,14.0,"4,5",72%,28%,0%,0%,0%,False,-23.59153,-46.61026
/Attraction_Review-g303631-d10034521-Reviews-Galeria_Metropole-Sao_Paulo_State_of_Sao_Paulo.html,Galeria Metrópole,Shopping centers,"Av. São Luís, 187 | Centro, São Paulo, Estado de São Paulo 01046-001, Brasil",,,14.0,"4,5",44%,42%,14%,0%,0%,False,-21.78273,-48.22522
